A6_energia,A6_energia_relativa,A6_media,A6_desvio,A6_RMS,A6_max,A6_min,A6_entropia,D6_energia,D6_energia_relativa,D6_media,D6_desvio,D6_RMS,D6_max,D6_min,D6_entropia,D5_energia,D5_energia_relativa,D5_media,D5_desvio,D5_RMS,D5_max,D5_min,D5_entropia,D4_energia,D4_energia_relativa,D4_media,D4_desvio,D4_RMS,D4_max,D4_min,D4_entropia,D3_energia,D3_energia_relativa,D3_media,D3_desvio,D3_RMS,D3_max,D3_min,D3_entropia,D2_energia,D2_energia_relativa,D2_media,D2_desvio,D2_RMS,D2_max,D2_min,D2_entropia,D1_energia,D1_energia_relativa,D1_media,D1_desvio,D1_RMS,D1_max,D1_min,D1_entropia,classe,ID_sinal
1283.6838543935653,0.9682873663555822,0.09412063778175705,5.2817906105060395,5.282629151065424,7.996971478180324,0.09365981187618821,4.602735759511545,19.58947719401074,0.014776413379003142,-0.024732543871729584,0.6521092708614344,0.652578117829428,1.3030429830500476,0.005709951498420131,4.876083259721585,0.9126652911884906,0.000688426724496383,-0.018610218874145053,0.1013215024577672,0.10301644095406769,0.3626926312588331,4.8551847013321436e-05,4.537257211720307,3.56763916376923,0.0026910831028759065,0.033402461515420666,0.1427447994012102,0.14660082602557498,1.0683773841329927,9.62244253202224e-06,2.8411200288055136,10.946273979495725,0.008256813986353183,-0.016788559204472493,0.18247101639521643,0.18324171889737723,1.146976444616437,1.1826052162289616e-05,4.728417234567512,6.55218644497025,0.004942337893365648,-0.0016937495233466304,0.10077479749126397,0.10078903014144495,0.9390352029089142,6.810737161692254e-07,5.327159101327563,0.4740247206238236,0.00035755855832362925,-0.0009967300030651516,0.019195635093383664,0.01922149518995213,0.18421299435749144,4.98284143408273e-06,6.62497400678238,capc,capc_011
1246.5136173135256,0.9684972621052674,0.09640785610000555,5.204692847881959,5.205585664986354,7.78035258611827,0.08798470616822118,4.607714823666443,17.025735450934313,0.013228397941689738,0.018095245643609294,0.608109567266509,0.6083787337801704,1.3023542258809153,0.0020433048970605393,4.972595048810054,1.1175327960898438,0.0008682836980621838,0.01757869988001476,0.11263017671530974,0.1139937164776793,0.3953934767274802,8.047898253229352e-05,4.198030040729182,4.478121675290016,0.0034793431228130503,0.041164643733292566,0.15900348645373702,0.16424565929768928,1.0973632910928681,3.177392174431859e-06,3.307179073027728,11.905830643759323,0.009250411885929406,-0.0075279961921041645,0.1909562310276858,0.19110456011034183,1.25643592327534,0.00014929251216240242,4.80654812080438,5.579974400320102,0.004335443956861506,0.002455026321936442,0.0929790080987643,0.09301141382255984,0.5482730042181733,3.4183099130552855e-05,5.62808775753166,0.43870361785562656,0.00034085728937687356,0.0006494486509912618,0.018480097561780522,0.018491505872783878,0.24218323849533588,1.3567381736230219e-05,5.972669844507747,capc,capc_012
1258.8768575257297,0.9634683570985834,0.09751111268139415,5.230428260667067,5.231337133762369,7.788236765443575,0.19842111882723407,4.597806856588968,21.952459309162613,0.016801087237748445,-0.016568324901349855,0.6906177429635784,0.6908164562936697,1.3016154437152996,0.003409527253896966,5.044922372183642,1.0382064997474467,0.0007945805855917872,-0.026873576530744646,0.10653628248705088,0.10987342081556621,0.36428199758232616,0.0006800151063850249,5.090028638261615,0.8110791485056481,0.0006207510210518608,-0.019584304469781356,0.06710047678918829,0.06990006414089686,0.2949912578263774,9.079188765006088e-05,4.719526055423063,15.031357629960262,0.011504093791320705,-0.0017710629924157543,0.2147214994440125,0.21472880334880126,1.1115011806373245,2.731607703552845e-05,5.076339400840807,8.465955106020298,0.006479331007243516,0.0025438064580554035,0.11453838151896284,0.11456662599675148,0.614455010515643,7.030544368697225e-05,5.8421525474852185,0.433532045699949,0.00033179925846049695,0.0002706915829881358,0.018380197824094006,0.018382191000692237,0.21829337633840068,1.7096397351475806e-06,6.2925541000311815,capc,capc_013
1254.9611172811024,0.9653798514867469,0.097476921838629,5.222285100304584,5.223194752175568,7.782064325809637,0.16748547643403833,4.596243289136264,22.398321583766805,0.017229926940633508,-0.018564146697205238,0.6975495730678343,0.6977965566192722,1.3125988294614768,0.003251263522786558,5.022838110985449,0.6429287210125965,0.0004945734371056842,-0.0068542954722043475,0.08619126402479144,0.0864633758340003,0.3643742374871968,0.00375364841142842,4.498121731199685,2.018621093848679,0.0015528259042874785,0.02771221169098992,0.10673519268932233,0.110274058759225,0.5225405413801711,0.000116320341700938,4.019334733309522,12.51033288351637,0.009623583659152992,0.006483430596881147,0.19578871104231385,0.1958960291683199,1.0547770246534012,0.0001224111172838481,4.873465824024356,6.942617874217094,0.005340614398365995,-0.002082587682343904,0.10372758297937149,0.10374848742124891,0.8590034794701651,2.4545298663121093e-05,5.169558867162287,0.4921986048638127,0.0003786241737073511,-0.0006913779140363402,0.019574294914897407,0.01958650108711088,0.1673867025530047,1.6222174236472237e-05,6.527353665207972,capc,capc_014
1281.1464657682088,0.9676992431607037,0.09609001212028462,5.27653075751166,5.277405624489731,7.959977596285232,0.19669277151714287,4.602634925837328,19.03572719157395,0.014378417525629367,-0.012072492246273709,0.6431752570408222,0.6432885482725184,1.2934357085267019,0.0039591670331047945,4.908987218146808,0.4858763500795188,0.00036700111096173686,0.00529436911663948,0.07497796113913349,0.0751646526029665,0.36887237594899186,0.00012694490193533407,3.849134750521572,0.49117421725157817,0.0003710027939774986,0.0045411326161682,0.05420570949059803,0.05439559565641998,0.18718134157125849,3.8987802115943854e-05,4.756924743261197,8.128356602779688,0.006139660642105952,-0.00027495214931979044,0.15790355794691968,0.15790379732919863,1.0224434991652438,8.367006134964161e-05,4.719728902454097,14.172268744965347,0.0107048601427078,0.0021177880833418354,0.14821614168420008,0.14823127093200278,0.8426490898931592,4.5440866863798515e-06,5.860767935992156,0.4498838947335396,0.0003398146239140482,-0.00035142023507316576,0.018722351902002544,0.01872564970632627,0.13571843777291281,5.271067155776868e-06,7.18835754730837,capc,capc_015
1278.857798729436,0.967484718627957,0.09575767013574445,5.271820080648461,5.27268968308568,7.957621680741734,0.17675931684223378,4.601998632164405,18.29837427843208,0.013843132135337092,0.0070705277250529336,0.6306669111511998,0.6307065444272052,1.2993365447119094,0.0034340471625032222,4.953417437924762,0.7616562361606969,0.0005762100915874091,0.021525226896257674,0.09161404078741593,0.09410880863305882,0.366865610641825,0.0002473720127147,4.407519163224369,0.3220346176872976,0.00024362643899204417,-0.005065401294802132,0.04375282032226175,0.044045063019928846,0.3239533340668155,3.91417952902897e-05,4.121845960442176,11.354042459798414,0.008589588760706287,-0.004449295895918196,0.18657050911038076,0.18662355452534954,1.3261317522697997,1.6956404889887505e-05,4.810204471284851,11.644794693702423,0.008809549372033477,0.0020447444261162727,0.1343494111702244,0.134364970366365,0.7743247821166418,3.9854717762220077e-05,5.68809036780692,0.5990232467791504,0.00045317457338690743,-0.0005878755791844138,0.021599699864662477,0.021607698441530085,0.1933640213879596,7.749573311539339e-06,6.893395961197259,capc,capc_016
1249.3451853588913,0.9627352577660314,0.09379019473727872,5.210650759929678,5.211494789653406,7.7948061498583545,0.13803925715280108,4.616017747111216,18.455390575756674,0.01422157415848198,-0.020572173914147184,0.6330726092729633,0.6334067752647046,1.3119530532145722,0.004015268467962721,5.085602234722144,0.6605188846724598,0.0005089904904958672,-0.014965309117977402,0.08635097955644491,0.08763818886395464,0.3666025222403153,5.5782193085752996e-05,4.273856104285564,3.9565231319690586,0.0030488646067974292,0.03272621218166273,0.15087568304683685,0.15438418539024257,1.052363813526446,4.589635199300432e-05,3.007910297007281,13.63834824053291,0.010509600439273752,-0.01842030290241125,0.2037059559553865,0.20453709700373293,1.1275018280401858,1.3749837616122695e-06,5.323681710110616,10.781753073832975,0.008308331393396696,0.002405300739265088,0.12926759364533105,0.12928996959741593,0.7533945749679865,3.447955381661108e-06,6.014647863240804,0.8660630367824698,0.000667381145522953,0.001189627826217904,0.025954083154425208,0.025981332659271543,0.2755215005466001,5.945542195726072e-07,6.214702294082748,capc,capc_017
1277.9104595230137,0.9658061172061224,0.09661069812966232,5.269850902686971,5.270736396704333,7.839977674501247,0.177300080159756,4.617757489684626,20.415768459639217,0.015429621002666406,0.049345290254118136,0.664368945541673,0.6661989593735627,1.302275394502611,0.002787179596045122,5.100398284034332,0.8163958414937995,0.0006170073121325382,-0.025260697807802567,0.09410032968780485,0.09743189878623269,0.3727526612723611,0.0008434250465759324,4.714258049391126,0.7674998131522206,0.0005800531711538287,-0.01775750865194839,0.06563660363539965,0.06799627085594166,0.3022588481127801,0.00010044539501156188,4.708156197076842,13.543166382957423,0.010235515987468163,0.031990360505978456,0.20129598107548896,0.20382211647033324,1.2310080598786186,1.8606584057694574e-05,4.886509647009106,8.9289081519346,0.006748199021963439,0.002537821716639526,0.1176300468143507,0.11765741987912103,0.7503275959370899,5.0110872154419776e-05,5.9771447214693545,0.7720423701495616,0.0005834862984931471,0.0006822433928354696,0.024521058283251376,0.024530547392540562,0.26202133602093325,7.124013414617353e-07,6.270073716059663,capc,capc_018
1282.1206902258743,0.9686658826298445,0.10056188240428086,5.2784539616976005,5.279411796588119,7.985143138168172,0.08661514525674585,4.600340229266371,18.324074024255218,0.013844176662458152,0.005203190062892218,0.6311278492691202,0.6311492971634335,1.306930907745895,0.003938819257454072,4.934818373510148,1.045351911867362,0.0007897826936943058,0.02347685584142266,0.10772229123517765,0.11025087205621266,0.36770395107884574,0.0021350157962609223,4.224449697815536,4.88672534417368,0.0036920113330748123,0.03950438914186163,0.16696558843516932,0.17157536094373801,1.0632170313736629,3.0914423626932086e-05,3.2106394769362887,10.20501462468744,0.0077100771979054655,-0.007740282547899382,0.17675919740901233,0.17692858966995556,1.0013657661731017,1.738909155281354e-05,4.942129393975099,6.568479993773041,0.004962608059607643,-0.0023402956095079377,0.10088712965134124,0.10091427011491695,0.92043498688995,2.524733672621196e-06,5.395081336880284,0.4440148450002333,0.00033546142341493024,-0.0005197024161387111,0.018595843423766557,0.018603104129219467,0.17943495238760193,1.7664853791451302e-07,6.595612764005645,capc,capc_019
1282.4303601462502,0.966755750734518,0.09562615972365643,5.27918331849928,5.280049324840117,8.008539755290261,0.20227732334644566,4.601680444059016,19.04534113024908,0.014357265419284983,-0.015998404194997925,0.6432520548499073,0.6434509732725678,1.303742239486703,0.004366426510674469,4.892480672739927,0.5472543817647846,0.0004125458482014056,0.00010985785509211504,0.07977099081137351,0.0797710664575607,0.3670871898831383,8.958457926167007e-05,4.260373868476836,1.2458896038178036,0.0009392096262707414,0.012556422703967621,0.08571869870700723,0.08663347539573485,0.6017396443199222,6.772486150186802e-05,3.664010614832213,13.64497387154286,0.010286216989928357,0.010322261953124358,0.2043262072774524,0.2045867739425434,1.1479288206434881,1.9335888815929375e-05,4.9387871738724645,8.724590539916257,0.006577002806067479,0.0024309068443775705,0.11627806178735708,0.11630346925655517,0.8270903222044674,6.58749652099333e-06,5.758121758800485,0.8914394345610386,0.0006720085757289228,0.0005065933655979949,0.026354353791263854,0.026359222306304317,0.27415763740820565,1.4888541845043887e-06,6.02659242073326,capc,capc_020
1250.9529294692488,0.9630527082753513,0.09893707607456555,5.213908357123591,5.214846968177054,7.800317616487803,0.09282447730433419,4.620284682810695,19.82187784064339,0.015259977164475755,0.01443997953227447,0.6562788087628468,0.6564376496210997,1.3084805110920976,0.0034069413413436098,5.033678197485683,1.0259961712587395,0.0007898685619051181,0.014507842080342049,0.10825761200056176,0.1092254001498384,0.3780381435963904,0.0001528717522557288,4.288388954688348,4.626612244963219,0.0035618218301324673,0.041541023684976565,0.16169570635422664,0.16694657259790652,1.0398759409145126,2.4726079930970785e-05,3.4877778550970264,14.238552924482423,0.010961625040250408,0.003550503510164575,0.20895917457235652,0.20898933636225622,1.217825802547245,2.2308108804321852e-05,5.040333664873929,7.79409592998637,0.006000325845286558,0.00216577829864243,0.10990531863042265,0.10992665581601942,0.7491996713802883,5.879250466881217e-05,5.691360548545809,0.48538120864423356,0.00037367328259834684,-0.000939581680409891,0.019427675469322427,0.019450382717969186,0.1667453084285944,1.0123883936127322e-06,6.817490663535846,capc,capc_021
1285.2941096894515,0.9647773833955758,0.10671710180650916,5.284864024530696,5.285941382345889,7.890256826282316,0.1397927942071292,4.61594813099449,20.49638255291514,0.015385152845097873,0.02986594660321729,0.6668444788648389,0.6675129465104215,1.3005771567857172,0.004121914036857912,5.063805669634746,1.1528355606401706,0.0008653503251084911,0.03634038703463313,0.10992925419914255,0.11578024295451549,0.3639707785551253,0.003973640109421792,4.558950327686441,5.864100765137367,0.004401756570349632,-0.0504205556861873,0.18106262946288823,0.18795187741472305,1.006797798675355,7.097568704194854e-05,3.918766000576679,13.077562355407775,0.009816380776452216,0.016957454002607765,0.19956870171159866,0.200287847731967,0.9782279944976661,7.46835445204876e-05,5.091538803045212,6.0962229510172765,0.004575993916831667,0.0012836836312098891,0.09721039351594324,0.09721886880225246,0.7585198463404013,1.15776520479699e-06,5.410478800766947,0.23711110917270456,0.00017798217058423828,-0.00026676832166150295,0.01359186302487475,0.013594480711833001,0.12103312903968746,7.753501007527232e-06,7.203078546875769,capc,capc_022
1269.9822717981438,0.9651525336521505,0.0970599796676311,5.2534645346502815,5.25436107024264,7.855887742251598,0.1837192388542488,4.597933604088853,18.258377429138267,0.013875878134235065,0.02833142292420907,0.6293795189983681,0.6300168636310678,1.3083615667319604,0.00393807165508048,5.027728774404538,0.935682402530355,0.0007110935810286981,0.03272891787009616,0.09903961768631771,0.10430737239715837,0.3733263218417997,0.0009035286921678237,4.376786466853419,1.6728106689070308,0.0012712913331695604,-0.027320740749955028,0.09659580647798831,0.10038512192680359,0.4744120343553299,5.2726725518708814e-05,4.40076880767799,18.634263087511016,0.014161541173474426,0.02702931510637392,0.2375494313700609,0.23908223735643547,1.0771842868637556,5.668068636515344e-05,5.157235178202514,6.006801710358252,0.004565008519126646,-0.0016388859832081274,0.09648929951816691,0.09650321688302667,0.47920751244058835,2.8940187868024825e-05,6.33368049773028,0.34560902308021196,0.00026265360681501654,-0.0004085048508229036,0.01640758433686784,0.016412668886703854,0.12429879918169615,1.926953723260273e-06,7.229555571914365,capc,capc_023
1273.1216687712515,0.9653455445153267,0.09662229008709285,5.259964082560322,5.260851453592501,7.815996731782029,0.15821812423412984,4.621680240339886,16.562080518487818,0.012558211071732987,-0.018319391406162552,0.5997579749876499,0.6000376893685752,1.3090279620862044,0.0040649347315853705,4.913784310374444,0.5920025038166336,0.00044888638173354897,-0.01658732371005444,0.08129336219223145,0.08296836773360954,0.3676946964635542,0.0010648491026503046,4.2899277387706505,2.1654446347463323,0.0016419501618133126,0.023573795569749135,0.11175474647505018,0.1142140411563616,0.9617662570477901,8.289176391510118e-05,2.8524524594911105,13.310875176522751,0.010092981967432569,-0.011250287616657645,0.2017531572937553,0.20206658667245384,1.1966461172790852,3.239298512375602e-05,4.953278925320866,12.362572476779004,0.009373930671311738,-0.0023375707854936378,0.13842440101582057,0.1384441368703128,0.950566701290726,6.698313384444991e-06,5.9023252684348435,0.7101808783024892,0.0005384952306490586,-0.0008819689701567516,0.023510712505632407,0.023527249558476217,0.1846785152808086,4.053914255811204e-06,6.870853780095487,capc,capc_024
